"V1" "V2" "V3"
3 11 3.15038804446698
3 12 24.0591675904783
3 13 15.757621462602
3 14 31.630571006225
3 15 17.1736804503425
3 16 30.6587540195295
3 17 55.9524429135068
3 18 33.0298794589572
3 19 4.99692289644765
3 20 28.1159210503849
3 21 9.98946778364307
3 22 5.43243887706961
3 23 6.80158765096982
3 24 7.10286167459234
3 25 11.3343860611393
3 26 3.70824766584384
3 27 28.8704438992453
3 28 0.053514567955427
3 29 0.984928577183148
3 30 5.65407042798816
3 31 4.11140360401667
3 32 4.21160477251054
3 33 0.277135425611558
3 34 10.0415334632417
3 35 1.90629268232416
3 36 4.18236484206085
3 37 2.84104443684062
3 38 0.355804338128533
3 39 14.6986481234359
3 40 0.703083735833418
3 41 0.693121783062525
3 42 7.69260493278999
3 43 10.7805130304393
3 44 0.360074896586944
3 45 12.4102851610207
3 46 110.092319424075
3 47 83.6796031668643
3 48 61.7230798403374
3 49 30.7586573448861
3 50 86.4441471679007
3 51 114.506372072739
3 52 36.4344159320234
3 53 104.412831103211
3 54 93.154270298657
3 55 63.2030031771574
3 56 70.8396065736084
3 57 120.490643758841
3 58 118.104010532777
3 59 63.0860303567872
3 60 0.659613113362073
3 61 16.3482879118936
3 62 10.1271510047799
3 63 7.88028735267052
3 64 0.471677003513919
3 65 0.414760468040293
3 66 18.189085855609
3 67 0.560643472025274
3 68 0.0224521200814422
3 69 7.44623519834088
3 70 13.8085897675705
3 71 6.25412855982717
3 72 0.815967888754474
3 73 0.216658546305963
3 74 8.79288170549243
3 75 0.780006675068177
3 76 4.76090762112562
3 77 0.074897830395894
3 78 1.24172862035053
3 79 1.49452093264002
3 80 15.11244852962
3 81 0.245915397202015
3 82 9.4447095120719
3 83 0.0336228493951721
3 84 0.696187477773615
3 85 47.0008248301549
3 86 17.7251602299029
3 87 23.7430855536948
3 88 33.7152806144827
3 89 47.9627065569155
3 90 83.0670606745324
3 91 77.2271491750373
3 92 0.15242317086865
3 93 27.6775410503421
3 94 53.925827861323
3 95 46.9233088392595
3 96 26.9508264006635
3 97 70.4413691830994
3 98 21.2436453924578
3 99 22.3735167950852
3 100 66.1599035049347
3 101 32.6987127510089
3 102 9.87960196106451
3 103 15.6494385046332
3 104 13.3386034031977
3 105 17.8631899570063
3 106 30.0826771069308
3 107 59.4743264968671
3 108 12.2017932688762
3 109 16.4896897600535
3 110 44.2394574169678
3 111 48.375497803119
3 112 61.3551043253662
3 113 93.1834711113108
3 114 36.3376540663491
3 115 41.9417501866017
3 116 147.796345981067
3 117 31.2274543418709
3 118 97.8716091398542
3 119 56.9531379590029
3 120 44.8505669390929
3 121 15.4289513836577
3 122 45.0559553098768
3 123 61.9058139768551
3 124 32.4328881729382
3 125 74.3339186729266
3 126 83.6046590820285
3 127 150.456061084431
3 128 5.96693364777927
3 129 45.8607080281359
3 130 112.23004961982
3 131 31.8754858572116
3 132 0.00150216248005022
3 133 38.7427994066528
3 134 46.5662800925543
3 135 11.2245352240451
3 136 33.62639318649
3 137 6.58051208889655
3 138 12.9424181416809
3 139 1.99803839347604
3 140 15.8426008803753
3 141 8.50822284595164
3 142 10.4657540187649
3 143 2.82558967255338
3 144 5.83784011287466
3 145 7.28791125713279
3 146 2.80994273067282
3 147 5.4062909175434
3 148 0.131094368305271
3 149 4.69836378069079
3 150 0.509153062956626
3 151 2.20769191604299
3 152 0.445802889163348
3 153 0.565408060246893
3 154 0.844391911607226
3 155 10.7794063009832
3 156 5.97625838115361
3 157 4.29001779864986
3 158 12.3529977200149
3 159 7.93097772747962
3 160 9.95516108240081
3 161 11.5295542898737
3 162 3.32854769890998
3 163 4.19126759100937
3 164 31.2533456994766
3 165 1.4064458946909
3 166 16.2930401836381
3 167 2.13084269421836
3 168 1.5997363414602
3 169 1.94697339196334
3 170 16.6272688674866
3 171 0.76603897402277
3 172 2.86368959891014
3 173 21.0375844886195
3 174 3.50032311492295
3 175 5.40970127322123
3 176 4.26861021112055
3 177 6.34084513149797
3 178 0.570169486301767
3 179 27.0064196078633
3 180 0.559466876008415
3 181 5.64117743908118
3 182 0
4 1 35.0691397665715
4 2 12.7709569625868
4 3 9.72341707631929
4 4 19.2606074922314
4 5 42.3841045820666
4 6 63.6298446646063
4 7 4.91413222372446
4 8 68.452639959744
4 9 8.27413182244049
4 10 8.44334720934219
4 11 3.15038804446698
4 12 24.0591675904783
4 13 15.757621462602
4 14 31.630571006225
4 15 17.1736804503425
4 16 30.6587540195295
4 17 55.9524429135068
4 18 33.0298794589572
4 19 4.99692289644765
4 20 28.1159210503849
4 21 9.98946778364307
4 22 5.43243887706961
4 23 6.80158765096982
4 24 7.10286167459234
4 25 11.3343860611393
4 26 3.70824766584384
4 27 28.8704438992453
4 28 0.053514567955427
4 29 0.984928577183148
4 30 5.65407042798816
4 31 4.11140360401667
4 32 4.21160477251054
4 33 0.277135425611558
4 34 10.0415334632417
4 35 1.90629268232416
4 36 4.18236484206085
4 37 2.84104443684062
4 38 0.355804338128533
4 39 14.6986481234359
4 40 0.703083735833418
4 41 0.693121783062525
4 42 7.69260493278999
4 43 10.7805130304393
4 44 0.360074896586944
4 45 12.4102851610207
4 46 110.092319424075
4 47 83.6796031668643
4 48 61.7230798403374
4 49 30.7586573448861
4 50 86.4441471679007
4 51 114.506372072739
4 52 36.4344159320234
4 53 104.412831103211
4 54 93.154270298657
4 55 63.2030031771574
4 56 70.8396065736084
4 57 120.490643758841
4 58 118.104010532777
4 59 63.0860303567872
4 60 0.659613113362073
4 61 16.3482879118936
4 62 10.1271510047799
4 63 7.88028735267052
4 64 0.471677003513919
4 65 0.414760468040293
4 66 18.189085855609
4 67 0.560643472025274
4 68 0.0224521200814422
4 69 7.44623519834088
4 70 13.8085897675705
4 71 6.25412855982717
4 72 0.815967888754474
4 73 0.216658546305963
4 74 8.79288170549243
4 75 0.780006675068177
4 76 4.76090762112562
4 77 0.074897830395894
4 78 1.24172862035053
4 79 1.49452093264002
4 80 15.11244852962
4 81 0.245915397202015
4 82 9.4447095120719
4 83 0.0336228493951721
4 84 0.696187477773615
4 85 47.0008248301549
4 86 17.7251602299029
4 87 23.7430855536948
4 88 33.7152806144827
4 89 47.9627065569155
4 90 83.0670606745324
4 91 77.2271491750373
4 92 0.15242317086865
4 93 27.6775410503421
4 94 53.925827861323
4 95 46.9233088392595
4 96 26.9508264006635
4 97 70.4413691830994
4 98 21.2436453924578
4 99 22.3735167950852
4 100 66.1599035049347
4 101 32.6987127510089
4 102 9.87960196106451
4 103 15.6494385046332
4 104 13.3386034031977
4 105 17.8631899570063
4 106 30.0826771069308
4 107 59.4743264968671
4 108 12.2017932688762
4 109 16.4896897600535
4 110 44.2394574169678
4 111 48.375497803119
4 112 61.3551043253662
4 113 93.1834711113108
4 114 36.3376540663491
4 115 41.9417501866017
4 116 147.796345981067
4 117 31.2274543418709
4 118 97.8716091398542
4 119 56.9531379590029
4 120 44.8505669390929
4 121 15.4289513836577
4 122 45.0559553098768
4 123 61.9058139768551
4 124 32.4328881729382
4 125 74.3339186729266
4 126 83.6046590820285
4 127 150.456061084431
4 128 5.96693364777927
4 129 45.8607080281359
4 130 112.23004961982
4 131 31.8754858572116
4 132 0.00150216248005022
4 133 38.7427994066528
4 134 46.5662800925543
4 135 11.2245352240451
4 136 33.62639318649
4 137 6.58051208889655
4 138 12.9424181416809
4 139 1.99803839347604
4 140 15.8426008803753
4 141 8.50822284595164
4 142 10.4657540187649
4 143 2.82558967255338
4 144 5.83784011287466
4 145 7.28791125713279
4 146 2.80994273067282
4 147 5.4062909175434
4 148 0.131094368305271
4 149 4.69836378069079
4 150 0.509153062956626
4 151 2.20769191604299
4 152 0.445802889163348
4 153 0.565408060246893
4 154 0.844391911607226
4 155 10.7794063009832
4 156 5.97625838115361
4 157 4.29001779864986
4 158 12.3529977200149
4 159 7.93097772747962
4 160 9.95516108240081
4 161 11.5295542898737
4 162 3.32854769890998
4 163 4.19126759100937
4 164 31.2533456994766
4 165 1.4064458946909
4 166 16.2930401836381
4 167 2.13084269421836
4 168 1.5997363414602
4 169 1.94697339196334
4 170 16.6272688674866
4 171 0.76603897402277
4 172 2.86368959891014
4 173 21.0375844886195
4 174 3.50032311492295
4 175 5.40970127322123
4 176 4.26861021112055
4 177 6.34084513149797
4 178 0.570169486301767
4 179 27.0064196078633
4 180 0.559466876008415
4 181 5.64117743908118
4 182 0
5 1 35.0691397665715
5 2 12.7709569625868
5 3 9.72341707631929
5 4 19.2606074922314
5 5 42.3841045820666
5 6 63.6298446646063
5 7 4.91413222372446
5 8 68.452639959744
5 9 8.27413182244049
5 10 8.44334720934219
5 11 3.15038804446698
5 12 24.0591675904783
5 13 15.757621462602
5 14 31.630571006225
5 15 17.1736804503425
5 16 30.6587540195295
5 17 55.9524429135068
5 18 33.0298794589572
5 19 4.99692289644765
5 20 28.1159210503849
5 21 9.98946778364307
5 22 5.43243887706961
5 23 6.80158765096982
5 24 7.10286167459234
5 25 11.3343860611393
5 26 3.70824766584384
5 27 28.8704438992453
5 28 0.053514567955427
5 29 0.984928577183148
5 30 5.65407042798816
5 31 4.11140360401667
5 32 4.21160477251054
5 33 0.277135425611558
5 34 10.0415334632417
5 35 1.90629268232416
5 36 4.18236484206085
5 37 2.84104443684062
5 38 0.355804338128533
5 39 14.6986481234359
5 40 0.703083735833418
5 41 0.693121783062525
5 42 7.69260493278999
5 43 10.7805130304393
5 44 0.360074896586944
5 45 12.4102851610207
5 46 110.092319424075
5 47 83.6796031668643
5 48 61.7230798403374
5 49 30.7586573448861
5 50 86.4441471679007
5 51 114.506372072739
5 52 36.4344159320234
5 53 104.412831103211
5 54 93.154270298657
5 55 63.2030031771574
5 56 70.8396065736084
5 57 120.490643758841
5 58 118.104010532777
5 59 63.0860303567872
5 60 0.659613113362073
5 61 16.3482879118936
5 62 10.1271510047799
5 63 7.88028735267052
5 64 0.471677003513919
5 65 0.414760468040293
5 66 18.189085855609
5 67 0.560643472025274
5 68 0.0224521200814422
5 69 7.44623519834088
5 70 13.8085897675705
5 71 6.25412855982717
5 72 0.815967888754474
5 73 0.216658546305963
5 74 8.79288170549243
5 75 0.780006675068177
5 76 4.76090762112562
5 77 0.074897830395894
5 78 1.24172862035053
5 79 1.49452093264002
5 80 15.11244852962
5 81 0.245915397202015
5 82 9.4447095120719
5 83 0.0336228493951721
5 84 0.696187477773615
5 85 47.0008248301549
5 86 17.7251602299029
5 87 23.7430855536948
5 88 33.7152806144827
5 89 47.9627065569155
5 90 83.0670606745324
5 91 77.2271491750373
5 92 0.15242317086865
5 93 27.6775410503421
5 94 53.925827861323
5 95 46.9233088392595
5 96 26.9508264006635
5 97 70.4413691830994
5 98 21.2436453924578
5 99 22.3735167950852
5 100 66.1599035049347
5 101 32.6987127510089
5 102 9.87960196106451
5 103 15.6494385046332
5 104 13.3386034031977
5 105 17.8631899570063
5 106 30.0826771069308
5 107 59.4743264968671
5 108 12.2017932688762
5 109 16.4896897600535
5 110 44.2394574169678
5 111 48.375497803119
5 112 61.3551043253662
5 113 93.1834711113108
5 114 36.3376540663491
5 115 41.9417501866017
5 116 147.796345981067
5 117 31.2274543418709
5 118 97.8716091398542
5 119 56.9531379590029
5 120 44.8505669390929
5 121 15.4289513836577
5 122 45.0559553098768
5 123 61.9058139768551
5 124 32.4328881729382
5 125 74.3339186729266
5 126 83.6046590820285
5 127 150.456061084431
5 128 5.96693364777927
5 129 45.8607080281359
5 130 112.23004961982
5 131 31.8754858572116
5 132 0.00150216248005022
5 133 38.7427994066528
5 134 46.5662800925543
5 135 11.2245352240451
5 136 33.62639318649
5 137 6.58051208889655
5 138 12.9424181416809
5 139 1.99803839347604
5 140 15.8426008803753
5 141 8.50822284595164
5 142 10.4657540187649
5 143 2.82558967255338
5 144 5.83784011287466
5 145 7.28791125713279
5 146 2.80994273067282
5 147 5.4062909175434
5 148 0.131094368305271
5 149 4.69836378069079
5 150 0.509153062956626
5 151 2.20769191604299
5 152 0.445802889163348
5 153 0.565408060246893
5 154 0.844391911607226
5 155 10.7794063009832
5 156 5.97625838115361
5 157 4.29001779864986
5 158 12.3529977200149
5 159 7.93097772747962
5 160 9.95516108240081
5 161 11.5295542898737
5 162 3.32854769890998
5 163 4.19126759100937
5 164 31.2533456994766
5 165 1.4064458946909
5 166 16.2930401836381
5 167 2.13084269421836
5 168 1.5997363414602
5 169 1.94697339196334
5 170 16.6272688674866
5 171 0.76603897402277
5 172 2.86368959891014
5 173 21.0375844886195
5 174 3.50032311492295
5 175 5.40970127322123
5 176 4.26861021112055
5 177 6.34084513149797
5 178 0.570169486301767
5 179 27.0064196078633
5 180 0.559466876008415
5 181 5.64117743908118
5 182 0
6 1 35.0691397665715
6 2 12.7709569625868
6 3 9.72341707631929
6 4 19.2606074922314
6 5 42.3841045820666
6 6 63.6298446646063
6 7 4.91413222372446
6 8 68.452639959744
6 9 8.27413182244049
6 10 8.44334720934219
6 11 3.15038804446698
6 12 24.0591675904783
6 13 15.757621462602
6 14 31.630571006225
6 15 17.1736804503425
6 16 30.6587540195295
6 17 55.9524429135068
6 18 33.0298794589572
6 19 4.99692289644765
6 20 28.1159210503849
6 21 9.98946778364307
6 22 5.43243887706961
6 23 6.80158765096982
6 24 7.10286167459234
6 25 11.3343860611393
6 26 3.70824766584384
6 27 28.8704438992453
6 28 0.053514567955427
6 29 0.984928577183148
6 30 5.65407042798816
6 31 4.11140360401667
6 32 4.21160477251054
6 33 0.277135425611558
6 34 10.0415334632417
6 35 1.90629268232416
6 36 4.18236484206085
6 37 2.84104443684062
6 38 0.355804338128533
6 39 14.6986481234359
6 40 0.703083735833418
6 41 0.693121783062525
6 42 7.69260493278999
6 43 10.7805130304393
6 44 0.360074896586944
6 45 12.4102851610207
6 46 110.092319424075
6 47 83.6796031668643
6 48 61.7230798403374
6 49 30.7586573448861
6 50 86.4441471679007
6 51 114.506372072739
6 52 36.4344159320234
6 53 104.412831103211
6 54 93.154270298657
6 55 63.2030031771574
6 56 70.8396065736084
6 57 120.490643758841
6 58 118.104010532777
6 59 63.0860303567872
6 60 0.659613113362073
6 61 16.3482879118936
6 62 10.1271510047799
6 63 7.88028735267052
6 64 0.471677003513919
6 65 0.414760468040293
6 66 18.189085855609
6 67 0.560643472025274
6 68 0.0224521200814422
6 69 7.44623519834088
6 70 13.8085897675705
6 71 6.25412855982717
6 72 0.815967888754474
6 73 0.216658546305963
6 74 8.79288170549243
6 75 0.780006675068177
6 76 4.76090762112562
6 77 0.074897830395894
6 78 1.24172862035053
6 79 1.49452093264002
6 80 15.11244852962
6 81 0.245915397202015
6 82 9.4447095120719
6 83 0.0336228493951721
6 84 0.696187477773615
6 85 47.0008248301549
6 86 17.7251602299029
6 87 23.7430855536948
6 88 33.7152806144827
6 89 47.9627065569155
6 90 83.0670606745324
6 91 77.2271491750373
6 92 0.15242317086865
6 93 27.6775410503421
6 94 53.925827861323
6 95 46.9233088392595
6 96 26.9508264006635
6 97 70.4413691830994
6 98 21.2436453924578
6 99 22.3735167950852
6 100 66.1599035049347
6 101 32.6987127510089
6 102 9.87960196106451
6 103 15.6494385046332
6 104 13.3386034031977
6 105 17.8631899570063
6 106 30.0826771069308
6 107 59.4743264968671
6 108 12.2017932688762
6 109 16.4896897600535
6 110 44.2394574169678
6 111 48.375497803119
6 112 61.3551043253662
6 113 93.1834711113108
6 114 36.3376540663491
6 115 41.9417501866017
6 116 147.796345981067
6 117 31.2274543418709
6 118 97.8716091398542
6 119 56.9531379590029
6 120 44.8505669390929
6 121 15.4289513836577
6 122 45.0559553098768
6 123 61.9058139768551
6 124 32.4328881729382
6 125 74.3339186729266
6 126 83.6046590820285
6 127 150.456061084431
6 128 5.96693364777927
6 129 45.8607080281359
6 130 112.23004961982
6 131 31.8754858572116
6 132 0.00150216248005022
6 133 38.7427994066528
6 134 46.5662800925543
6 135 11.2245352240451
6 136 33.62639318649
6 137 6.58051208889655
6 138 12.9424181416809
6 139 1.99803839347604
6 140 15.8426008803753
6 141 8.50822284595164
6 142 10.4657540187649
6 143 2.82558967255338
6 144 5.83784011287466
6 145 7.28791125713279
6 146 2.80994273067282
6 147 5.4062909175434
6 148 0.131094368305271
6 149 4.69836378069079
6 150 0.509153062956626
6 151 2.20769191604299
6 152 0.445802889163348
6 153 0.565408060246893
6 154 0.844391911607226
6 155 10.7794063009832
6 156 5.97625838115361
6 157 4.29001779864986
6 158 12.3529977200149
6 159 7.93097772747962
6 160 9.95516108240081
6 161 11.5295542898737
6 162 3.32854769890998
6 163 4.19126759100937
6 164 31.2533456994766
6 165 1.4064458946909
6 166 16.2930401836381
6 167 2.13084269421836
6 168 1.5997363414602
6 169 1.94697339196334
6 170 16.6272688674866
6 171 0.76603897402277
6 172 2.86368959891014
6 173 21.0375844886195
6 174 3.50032311492295
6 175 5.40970127322123
6 176 4.26861021112055
6 177 6.34084513149797
6 178 0.570169486301767
6 179 27.0064196078633
6 180 0.559466876008415
6 181 5.64117743908118
6 182 0
7 1 35.0691397665715
7 2 12.7709569625868
7 3 9.72341707631929
7 4 19.2606074922314
7 5 42.3841045820666
7 6 63.6298446646063
7 7 4.91413222372446
7 8 68.452639959744
7 9 8.27413182244049
7 10 8.44334720934219
7 11 3.15038804446698
7 12 24.0591675904783
7 13 15.757621462602
7 14 31.630571006225
7 15 17.1736804503425
7 16 30.6587540195295
7 17 55.9524429135068
7 18 33.0298794589572
7 19 4.99692289644765
7 20 28.1159210503849
7 21 9.98946778364307
7 22 5.43243887706961
7 23 6.80158765096982
7 24 7.10286167459234
7 25 11.3343860611393
7 26 3.70824766584384
7 27 28.8704438992453
7 28 0.053514567955427
7 29 0.984928577183148
7 30 5.65407042798816
7 31 4.11140360401667
7 32 4.21160477251054
7 33 0.277135425611558
7 34 10.0415334632417
7 35 1.90629268232416
7 36 4.18236484206085
7 37 2.84104443684062
7 38 0.355804338128533
7 39 14.6986481234359
7 40 0.703083735833418
7 41 0.693121783062525
7 42 7.69260493278999
7 43 10.7805130304393
7 44 0.360074896586944
7 45 12.4102851610207
7 46 110.092319424075
7 47 83.6796031668643
7 48 61.7230798403374
7 49 30.7586573448861
7 50 86.4441471679007
7 51 114.506372072739
7 52 36.4344159320234
7 53 104.412831103211
7 54 93.154270298657
7 55 63.2030031771574
7 56 70.8396065736084
7 57 120.490643758841
7 58 118.104010532777
7 59 63.0860303567872
7 60 0.659613113362073
7 61 16.3482879118936
7 62 10.1271510047799
7 63 7.88028735267052
7 64 0.471677003513919
7 65 0.414760468040293
7 66 18.189085855609
7 67 0.560643472025274
7 68 0.0224521200814422
7 69 7.44623519834088
7 70 13.8085897675705
7 71 6.25412855982717
7 72 0.815967888754474
7 73 0.216658546305963
7 74 8.79288170549243
7 75 0.780006675068177
7 76 4.76090762112562
7 77 0.074897830395894
7 78 1.24172862035053
7 79 1.49452093264002
7 80 15.11244852962
7 81 0.245915397202015
7 82 9.4447095120719
7 83 0.0336228493951721
